x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384,x385,x386,x387,x388,x389,x390,x391,x392,x393,x394,x395,x396,x397,x398,x399,x400,x401,x402,x403,x404,x405,x406,x407,x408,x409,x410,x411,x412,x413,x414,x415,x416,x417,x418,x419,x420,x421,x422,x423,x424,x425,x426,x427,x428,x429,x430,x431,x432,x433,x434,x435,x436,x437,x438,x439,x440,x441,x442,x443,y
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,6,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,6,0,0,1,0,0,1,0,1,0,0,1,0,0,203,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,75466,0,0,0,0,0,0,1,1,0,0,0,4,0,0,4,0,0,0,0,0,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,203,0,0,18,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,99500,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,3,1,0,0,0,13,0,3,3,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,203,0,0,1,1,0,1,75466,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,24034,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,1,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,1,0,0,0,0,4,0,0,1,0,0,24034,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,24034,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,24034,1,0,0,0,4,795,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,1,0,0,1,0,1,0,0,1,0,0,50,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,7827,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,50,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0,9500,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,50,0,0,1,0,0,1,7827,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1673,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,1,0,2,0,1673,1,0,2,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1673,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1673,1,0,0,0,2,737,2,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,2,0,0,1,0,0,0,0,0,1103,2,1,0,0,1,0,0,1,5,0,0,0,1,0,0,1,1,0,0,1,0,0,1562,0,1,1,0,0,1103,0,0,1,0,0,1,0,2,0,1,0,1,0,117,0,1,4,0,0,0,1,0,1,0,762,2,0,0,2,0,0,0,0,1,13,0,2,0,0,34146,3,1,0,0,1,0,0,0,1,0,0,1,221,0,0,17,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,136144,0,1,0,6,0,1,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,1,0,6800,0,1,0,1,3,1,0,2,0,1,0,6,0,0,10,0,1,1,0,10,1,0,1,0,1,8,0,0,0,0,1,34146,0,0,1,0,2,1,0,0,0,5,0,0,15,1,0,0,0,0,0,1,0,6,0,0,1,3,1,0,1,0,221,0,0,1,0,0,1,117,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,176973,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,6,0,0,0,0,0,1,0,22,2,0,1,0,0,0,0,0,3,0,0,0,0,238,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,1,0,1,0,0,10,0,5,0,0,1,0,0,177735,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,176973,0,0,0,1,0,0,0,34146,0,0,0,238,6,1,0,0,3,0,0,1,0,1,0,0,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,170290,0,1,7445,0,1,0,0,1,620,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,1,0,0,0,1,0,1,0,1,0,0,314,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6707,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,14317,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,14317,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,314,0,0,0,2,0,0,1,2,0,14317,1,0,2,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,7610,0,14317,0,0,0,1,0,0,0,14317,0,0,0,314,0,0,1,0,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,14317,0,1,0,1,0,0,0,0,666,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,6,0,1,0,0,0,0,0,1,2,0,1,6,0,0,1,0,0,0,0,0,890,1,1,0,0,0,1,0,1,8,0,2,1,0,0,0,1,0,1,0,1,0,0,1334,0,1,0,1,0,890,0,0,1,0,0,1,0,0,0,1,0,1,2,15005,0,0,0,0,0,0,1,0,1,0,0,8,0,0,6,0,0,0,0,0,15,0,0,0,0,0,10,1,0,0,1,2,0,0,0,0,0,1,259,0,0,36,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,74978,0,1,0,0,0,1,1,0,0,1,0,0,0,2,1,7,0,0,1,0,0,0,0,24300,0,1,0,1,5,1,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,1,5734,0,0,1,0,3,0,1,0,0,38,1,0,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,259,0,0,1,2,0,1,14839,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,90007,0,2,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,2,5,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,5,4,0,1,1,0,0,1,0,1,182,0,0,0,11,0,0,1,2,0,90007,1,0,2,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,5734,0,90007,0,0,0,1,0,0,0,5734,0,0,0,182,0,0,1,0,6,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,80712,1,0,9161,1,0,0,0,3,671,2,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,2,1,0,1,0,0,0,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,5,0,1,0,1,0,0,1,0,1,0,1,0,0,1083,0,1,0,1,0,0,0,0,1,0,0,1,0,2,0,1,0,1,0,6059,0,0,9,0,0,0,1,1,0,0,0,4,0,0,2,0,0,0,0,1,13,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,283,1,0,12,0,0,1,0,0,0,1,4,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2,1,4,1,0,1,0,0,0,2,13690,1,0,0,1,1,1,0,0,0,1,0,0,1,0,9,0,2,1,0,9,0,0,1,0,1,2,0,0,0,0,1,50814,1,0,1,0,2,0,1,0,0,13,0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,283,0,0,1,0,0,1,6059,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,64661,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,18,3,0,1,0,0,0,0,0,5,0,0,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,4,0,0,0,1,0,0,1,0,1,800,0,9,1,6,1,0,1,2,0,65755,1,0,2,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,2,0,0,1,0,0,0,50814,0,65755,0,0,0,1,0,1,0,50814,0,0,0,800,0,0,1,1094,3,0,0,1,0,1,1,0,9,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,50814,1,0,14941,1,0,0,0,2,717,2,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,1,0,1,0,13,2,0,1,0,1,0,3,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4,0,2,1,0,0,0,1,1,0,0,1,0,0,175,1,0,1,0,0,0,0,0,1,0,0,1,0,13,0,1,1,0,2,6778,0,0,3,0,1,0,1,1,0,0,0,4,1,10,1,0,0,0,0,0,1,0,10,9,5,0,0,0,8,0,1,2,13,0,0,0,0,1,175,0,0,3,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,10,1,0,0,0,0,1,0,0,1,5,0,1,0,1,0,0,0,0,3,15000,1,0,0,1,1,1,0,1,0,1,9,1,3,0,13,0,3,1,0,13,0,0,1,0,1,13,0,5,2,0,1,0,0,0,1,0,3,1,0,0,0,6,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,175,8,0,1,0,0,1,6778,1,0,9,0,0,0,9,1,0,0,0,0,0,0,1,1,0,8222,0,2,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,5,0,0,0,1,2,3,0,0,0,10,0,1,0,0,0,10,0,0,0,0,0,1,0,7,1,0,1,0,8,0,0,0,2,0,1,5,0,0,3,1,0,0,0,0,2,0,0,0,0,0,1,7,0,0,0,1,0,1,0,0,1,0,0,13,0,4,0,0,1,5,0,8222,1,0,5,0,1,0,0,1,0,0,1,0,0,1,0,1,10,0,3,9,1,0,8,0,0,0,9,8222,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,3,0,1,0,1,0,0,0,3,1,0,0,0,1,0,1,0,0,8,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,8222,0,1,8,0,1,573,2,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4,0,14,6,0,0,0,0,1,10,0,1,1,0,0,6,0,0,1,0,0,1,5,0,1306,0,1,0,0,0,1,0,1,4,1,1,1,0,1,0,1,0,1,0,1,0,0,1970,1,0,0,1,3,1306,0,0,1,0,0,1,0,21,0,1,0,1,0,7346,0,0,17,0,0,0,1,0,1,0,0,6,1,4,4,0,0,0,1,2,5,0,5,0,0,0,1,1,0,0,1,0,2,2,0,0,0,1,344,16,0,5,0,0,1,0,0,0,1,2,0,1,3,0,1,1,0,0,147528,0,1,0,5,0,1,1,0,0,1,0,0,0,0,0,6,21,0,1,0,0,0,16,18600,0,1,0,1,1,1,0,5,0,1,0,5,1,3,22,0,1,1,0,22,0,0,1,0,1,21,0,0,0,0,1,0,14,0,1,0,2,0,1,1,0,9,0,0,3,1,0,0,0,0,0,1,0,5,0,0,1,1,0,0,1,0,344,0,0,1,0,0,1,7346,1,0,0,0,0,0,0,0,1,18,0,1,6621,1,0,0,1,11254,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,2,0,0,0,5,4,0,1,0,1,5,3,0,0,0,10,0,1,13,0,0,1,0,0,11,0,0,3,0,0,0,0,0,16,0,1,0,0,0,0,5,0,0,0,0,0,2,0,0,1,1,0,0,1,0,1,320,0,22,0,8,21,0,1,1,0,165403,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,6621,0,165403,0,4,0,1,0,1,0,6621,1,0,0,320,5,0,1,154149,3,0,0,1,0,1,1,0,17,1,0,0,0,1,0,1,0,129,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,2,0,1,154149,1,0,11254,1,0,0,0,3,664,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,3,0,0,1,0,3,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,3,0,0,1,0,3,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4,1,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,2,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1963,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,585,1,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,2,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,0,0,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,496,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,4278,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,437,0,1,0,0,0,520,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,5,0,0,0,0,0,0,0,1,8,0,1,5,0,0,1,0,0,0,0,0,1568,0,1,0,0,0,1,0,1,8,0,3,1,0,0,0,1,0,1,0,1,0,0,2936,0,1,0,1,0,1568,0,0,1,0,0,1,0,0,0,1,0,1,2,81004,0,0,0,0,0,0,1,0,1,0,0,5,0,0,5,0,1,0,0,0,11,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,1,253,0,0,15,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,227356,0,1,0,0,0,1,2,0,0,1,0,0,0,2,0,5,0,0,1,0,0,0,0,90900,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,2,0,1,36209,0,0,1,0,3,0,1,0,0,11,0,3,5,2,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,253,0,0,1,2,0,1,81004,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,273461,0,2,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,2,1,0,0,1,0,1,1115,0,0,0,9,0,0,1,6,0,273461,1,0,2,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,36209,0,273461,0,0,0,1,0,0,0,36209,0,0,0,1115,0,0,1,0,5,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,2,0,0,1,263565,1,0,9896,1,0,0,0,4,792,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,1,0,0,1,0,0,0,0,0,1228,0,1,0,0,0,1,0,1,5,0,0,1,0,0,0,1,0,1,0,1,0,0,1655,0,1,0,1,0,1228,0,0,1,0,0,1,0,0,0,1,0,1,0,5414,0,0,0,0,0,0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,40,0,0,5,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,177559,0,1,0,0,0,1,1,0,0,1,0,0,0,2,0,2,0,0,1,0,0,0,0,6050,0,1,0,1,3,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,15494,0,0,1,0,2,0,1,0,0,3,0,0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,40,0,0,1,1,0,1,5414,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,193689,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,3,1,0,1,1,0,0,1,0,1,387,0,0,0,4,0,0,1,3,0,193689,1,0,3,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,2,0,0,1,0,0,0,15494,0,193689,0,0,0,1,0,0,0,15494,0,0,0,387,0,0,1,0,4,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,193053,1,0,636,1,0,0,0,1,764,1,0
